"","date","time","people","status","title","content"
"158","<U+00A0>105/08/19","<U+00A0>15:00:45","<U+00A0>伍俊彥","<U+00A0>協理","<U+00A0>
公告本公司第十四屆董事當選名單及
董事變動達三分之一","1.發生變動日期:105/08/19
2.舊任者姓名及簡歷:
永豐餘投資控股股份有限公司
代表人:邱秀瑩/申豐化學工業股份有限公司董事長
代表人:許志民/申豐化學工業股份有限公司總經理
代表人:邱宗文/申豐化學工業股份有限公司協理
代表人:陳世明/中華紙漿股份有限公司處長
代表人:黃雅惠/永豐餘投控研究中心經理
3.新任者姓名及簡歷:
永豐餘投資控股股份有限公司
代表人:邱秀瑩/申豐化學工業股份有限公司董事長
代表人:許志民/申豐化學工業股份有限公司總經理
代表人:黃鯤雄/中華紙漿股份有限公司董事長
何世投資股份有限公司
代表人:何堉輝/何世投資股份有限公司董事長
朱博湧/交通大學管理科學系教授
顏溪成/台大化工系教授
楊長謀/清華大學材料系教授
4.異動情形（請輸入「辭職」、「解任」、「任期屆滿」或「新任」）:任期屆滿
5.異動原因:為配合實際運作，成立審計委員會，董事全面改選
6.新任董事選任時持股數:
法人董事　永豐餘投資控股股份有限公司:52,182,248股
法人董事　何世投資股份有限公司:1,805,466股
獨立董事　朱博湧/0股
獨立董事　顏溪成/0股
獨立董事　楊長謀/0股
7.原任期（例xx/xx/xx ~ xx/xx/xx）:104/07/25~105/08/18
8.新任生效日期:105/08/19~108/8/18
9.同任期董事變動比率:不適用
10.其他應敘明事項:無"
"159","<U+00A0>105/08/19","<U+00A0>15:11:14","<U+00A0>伍俊彥","<U+00A0>協理","<U+00A0>
公告本公司105年第二次股東臨時會決議通過解除董事
競業禁止之限制案","1.股東會決議日:105/08/19
2.許可從事競業行為之董事姓名及職稱:
邱秀瑩/董事
黃鯤雄/董事
3.許可從事競業行為之項目:
(1)董事:邱秀瑩
中華紙漿股份有限公司董事
三越企業股份有限公司董事
(2)董事:黃鯤雄
中華紙漿股份有限公司董事長
4.許可從事競業行為之期間:擔任董事期間
5.決議情形（請依公司法第209條說明表決結果）:投票表決同意通過
6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱（非屬大陸地區事業之
營業者，以下欄位請輸不適用）:不適用
7.所擔任該大陸地區事業之公司名稱及職務:不適用
8.所擔任該大陸地區事業地址:不適用
9.所擔任該大陸地區事業營業項目:不適用
10.對本公司財務業務之影響程度:無
11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:不適用
12.其他應敘明事項:無"
"160","<U+00A0>105/08/19","<U+00A0>15:23:15","<U+00A0>伍俊彥","<U+00A0>協理","<U+00A0>
申豐召開法人說明會之相關訊息","符合條款第XX款：30
事實發生日：105/08/30
1.召開法人說明會之日期：105/08/30
2.召開法人說明會之時間：15 時 00 分 
3.召開法人說明會之地點：KGI凱基證券總部大樓 台北市明水路700號12樓
4.法人說明會擇要訊息：本公司受凱基證券邀請，舉辦105年第二季法人座談會，說明公司營運狀況
5.法人說明會簡報內容：內容檔案於當日會後公告於公開資訊觀測站
6.公司網站是否有提供法人說明會內容：無
7.其他應敘明事項：無"
"161","<U+00A0>105/08/19","<U+00A0>15:26:28","<U+00A0>莊欣怡","<U+00A0>法規處協理","<U+00A0>
本公司將於105年8月25日舉辦上櫃前業績發表會","符合條款第XX款：30
事實發生日：105/08/25
1.召開法人說明會之日期：105/08/25
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：台北寒舍艾美酒店3樓翡翠、珍珠廳(台北市信義區松仁路38號)
4.法人說明會擇要訊息：本次業績發表會將由本公司經營團隊說明產業發展、財務業務狀況、未來風險、公司治理及企業社會責任、有價證券上櫃審議委員會詢問重點暨財團法人中華民國證券櫃檯買賣中心董事會要求補充揭露事項。
5.法人說明會簡報內容：內容檔案於當日會後公告於公開資訊觀測站
6.公司網站是否有提供法人說明會內容：有，網址： http://www.lumosa.com.tw/invest.php
7.其他應敘明事項：無"
"162","<U+00A0>105/08/19","<U+00A0>15:30:52","<U+00A0>宋台生","<U+00A0>總經理","<U+00A0>
因應本公司上櫃申請作業需求，委請會計師執行內部控制
制度專案審查，申報公告取得會計師「內部控制制度審查報告」
(審查期間104/07/01至105/06/30)","1.取得會計師「內部控制專案審查報告」日期:105/08/19
2.委請會計師執行內部控制專案審查日期:104/07/01~105/06/30
3.委請會計師執行內部控制專案審查之緣由:因應本公司上櫃申請作業需求。
4.申報公告「內部控制專案審查報告」內容之日期:105/08/19
5.其他應敘明事項:無。"
"163","<U+00A0>105/08/19","<U+00A0>15:40:30","<U+00A0>伍俊彥","<U+00A0>協理","<U+00A0>
公告本公司105年第二次股東臨時會重要決議事項","1.臨時股東會日期:105/08/19
2.重要決議事項:
重要決議事項一、本公司名稱變更案:
 通過本公司名稱變更案
         贊成 81,181,055權(98.44%)，反對 0權(0%)
         無效 0權(0%)，棄權/未投票 1,286,962權(1.56%)。
重要決議事項二、修訂公司章程部分條文案:
 通過修訂公司章程部分條文案
         贊成 81,181,055權(98.44%)，反對 0權(0%)
         無效 0權(0%)，棄權/未投票 1,286,962權(1.56%)。
重要決議事項三、初次申請上市前發行新股公開承銷，提請原股東放棄優先認股權利案:
 通過初次申請上市前發行新股公開承銷，提請原股東放棄優先認股權利案
         贊成 81,181,055權(98.44%)，反對 0權(0%)
         無效 0權(0%)，棄權/未投票 1,286,962權(1.56%)。
重要決議事項四、董事及獨立董事選舉案:
 選舉第十四屆董事四席及獨立董事三席
重要決議事項五、解除新任董事及其所代表人之競業禁止限制案:
 通過解除新任董事及其所代表人之競業禁止限制案
         贊成 28,998,807權(95.75%)，反對 0權(0%)
         無效 0權(0%)，棄權/未投票 1,286,962權(4.25%)。
3.其它應敘明事項:無"
"164","<U+00A0>105/08/19","<U+00A0>15:44:32","<U+00A0>馮小龍","<U+00A0>經理","<U+00A0>
說明新聞媒體之報導","1.傳播媒體名稱:聯合新聞網(網路新聞)
2.報導日期:105/08/18
3.報導內容:
國家通訊傳播委員會（NCC）昨天表示，因中廣「終止遏制匪波任務」在民國93年已終
止，行政院最近已核定，將中廣全國性調頻廣播的「音樂網（FM 96.3MHz）」與「寶島
網（FM 105.9MHz）」頻段，分別核配給原民廣播電台與客家廣播電台，後續頻率指配
將由NCC負責辦理。
4.投資人提供訊息概要:無
5.公司對該等報導或提供訊息之說明:
針對NCC表示因中廣「終止遏制匪波任務」，行政院核定將中廣全國性調頻廣播的音樂
網與寶島網頻段，分別核配給原民廣播電台與客家廣播電台。本公司說明如下:
一、本公司於民國99年向NCC申請換照時，NCC加註『中廣配合執行遏制匪播政策之音樂
    網及寶島網如經主管機關指配予他人時，需無條件繳回』之附款，經本公司向行政
    院訴願委員會提出訴願後，訴願委員會已撤銷該附款。行政院訴願決定中更指出
    NCC任意添加附款，已致中廣公司營運規劃產生不確定之疑慮，並減損換發廣播執
    照之實質利益，有違廣播執照效期之規定。今年本公司在換照時，NCC又將此兩網
    以遏制匪波任務已結束及行政院核配頻段為由要將本公司兩網收回，NCC已違反行
    政院訴願決定之指示。且NCC在本公司105年換照行政處分中明載，終止「遏制匪波
    」政策涉及其他公民營電台尚有警廣，台北電台，高雄電台，ICRT及復興電台，
    NCC單單針對中廣收回頻率，不但違反憲法上之平等原則，並已對本公司受憲法保
    障之廣電自由、新聞自由造成侵害，更是削弱媒體對政府之制度性監督，本公司對
    此亦已提出行政救濟。中廣音樂網在全體DJ及同仁戮力不懈下，創造耀眼收聽佳績
    。NCC罔顧音樂網聽眾權益，及就業人員家計，一紙命令就宣布要將兩網收回。NCC
    如收回本公司頻道，本公司為了聽眾權益及就業員工家庭生計，將採取法律途徑捍
    衛頻道。
二、本公司雖尚未接獲分割案申請之裁處書，然據報載NCC否准本公司申請分割案之理
    由，竟係因本公司資產尚有不當黨產之疑慮。實則本公司經過數次換手，早已非政
    黨相關組織，且中廣十年來獨立營運，收聽率全台第一，從未受任何政黨影響。
    NCC並非黨產認定權責機構，不宜以黨產問題作為否准之理由。況分割與否，並不
    影響黨產與否之認定。然NCC未據合法事由否准本公司之分割申請，實有害及本公
    司憲法所保護之財產權，本公司亦將採取法律程序以維護本公司權益。
6.因應措施:重大訊息說明
7.其他應敘明事項:無"
"165","<U+00A0>105/08/19","<U+00A0>15:47:53","<U+00A0>游俊賢","<U+00A0>總經理","<U+00A0>
本公司受櫃買中心邀請參加業績說明會","符合條款第XX款：30
事實發生日：105/08/24
1.召開法人說明會之日期：105/08/24
2.召開法人說明會之時間：16 時 10 分 
3.召開法人說明會之地點：櫃買中心11樓多功能資訊媒體區（地址：台北市羅斯福路二段100號11樓）
4.法人說明會擇要訊息：本公司受櫃買中心邀請參加業績說明會(法人說明會)，就公司簡介、營運概況等事項進行說明。
5.法人說明會簡報內容：內容檔案於當日會後公告於公開資訊觀測站
6.公司網站是否有提供法人說明會內容：無
7.其他應敘明事項：無"
"166","<U+00A0>105/08/19","<U+00A0>15:48:49","<U+00A0>蔡杰原","<U+00A0>總經理","<U+00A0>
本公司上半年度營業收入公告自結數與會計師核閱105年第2
季財務報告數差異說明並修正營收公告","1.事實發生日:105/08/19
2.公司名稱:久裕興業科技股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司
4.相互持股比例(若前項為本公司，請填不適用):不適用
5.發生緣由:
本公司上半年度營業收入公告自結數與會計師查核數差異主要原因是本公司營收產生係
以國外子公司為主，因外幣換算差異所致。
6.因應措施:
依會計師查核數修正本公司105年6、7月營業收入及累計營收自結數公告並重新上傳至
公開資訊觀測站。
更正前金額及內容:
105年6月營業收入淨額132,871仟元、累計營業收入淨額843,500仟元、105年7月累計營
業收入淨額973,778仟元。
更正後金額及內容:
105年6月營業收入淨額143,747仟元、累計營業收入淨額854,376仟元、105年7月累計營
業收入淨額983,555仟元。
7.其他應敘明事項:無。"
"167","<U+00A0>105/08/19","<U+00A0>15:49:00","<U+00A0>黃梅雪","<U+00A0>副總經理","<U+00A0>
公告本公司股票初次上市前現金增資發行新股相關事宜","1.事實發生日:105/08/19
2.公司名稱:易華電子股份有限公司
3.與公司關係(請輸入本公司或聯屬公司):本公司
4.相互持股比例(若前項為本公司，請填不適用):不適用
5.發生緣由:公告本公司股票初次上市前現金增資基準日及現金增資相關事宜
6.因應措施:不適用
7.其他應敘明事項:
一、本公司為配合初次上市前公開承銷辦理現金增資發行普通股股票10,000,000股，
每股面額新台幣10元，共計新台幣100,000,000元。業經臺灣證券交易所股份有限公
司105年7月22日臺證上一字第1051803392號函申報生效在案。
二、本次現金增資發行新股除依法令規定保留發行新股總額15%計1,500,000股供員工
認購外，其餘計8,500,000股全數供辦理上市承銷之用。保留予員工認購之普通股份，
如有員工放棄或認購不足部份，授權董事長洽特定人認購之。
三、發行價格：本次現金增資採溢價發行方式辦理，惟實際發行價格俟辦理公開承銷
當時股票市場狀況及依詢價圈購之結果，由本公司與承銷商共同議定承銷價格。
四、本次現金增資發行新股之相關日期及期間：
(一)詢價圈購期間：105年08月31日至105年09月05日
(二)公開申購期間：105年09月01日至105年09月05日
(三)公開申購扣款日期：105年09月06日
(四)員工認股繳款日期：105年09月07日至105年09月08日
(五)詢價圈購繳款日期：105年09月08日
(六)特定人認股繳款日期：105年09月09日
(七)現金增資基準日：105年09月10日
五、本次增資發行之新股，其權利義務與已發行之原有普通股份相同。"
